,Idrecorrido,Powercod,Rutasalida,Placa,Capacidad,Fechaprogramacion,Horaprogramacion,Ingreso_Salida,Latitud,Longitud
15313,1853.0,D4A4995A,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/08/2024,5:55,ENTRADA,10.4150466666667,-75.5201116666667
15314,1854.0,0488985A,Ruta 3 Blas de Lezo,TVB862,22.0,04/08/2024,5:56,ENTRADA,10.3899883333333,-75.4938366666667
15315,1854.0,DA2DE9B0,Ruta 3 Blas de Lezo,TVB862,22.0,04/08/2024,5:57,ENTRADA,10.3896366666667,-75.4958933333333
15316,1854.0,366FA484,Ruta 3 Blas de Lezo,TVB862,22.0,04/08/2024,5:59,ENTRADA,10.3884183333333,-75.502905
15317,1854.0,2609B184,Ruta 3 Blas de Lezo,TVB862,22.0,04/08/2024,5:59,ENTRADA,10.388415,-75.5030016666667
15318,1854.0,7A38DFB0,Ruta 3 Blas de Lezo,TVB862,22.0,04/08/2024,6:00,ENTRADA,10.388415,-75.5030016666667
15319,1854.0,5A8CF2B0,Ruta 3 Blas de Lezo,TVB862,22.0,04/08/2024,6:00,ENTRADA,10.388415,-75.5030016666667
15320,1853.0,8A9240A5,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/08/2024,6:03,ENTRADA,10.4080966666667,-75.5124566666667
15321,1854.0,4A2544A5,Ruta 3 Blas de Lezo,TVB862,22.0,04/08/2024,6:03,ENTRADA,10.388915,-75.5144516666667
15322,1853.0,56396276,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/08/2024,6:04,ENTRADA,10.4075933333333,-75.5095433333333
15323,1853.0,74E3E75A,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/08/2024,6:04,ENTRADA,10.40739,-75.50843
15324,1853.0,9A38DDB0,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/08/2024,6:06,ENTRADA,10.4068466666667,-75.5053766666667
15325,1853.0,DAC3E8B0,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/08/2024,6:06,ENTRADA,10.4068466666667,-75.5053766666667
15326,1854.0,73A4A3A3,Ruta 3 Blas de Lezo,TVB862,22.0,04/08/2024,6:07,ENTRADA,10.3849783333333,-75.5069266666667
15327,1854.0,2A42E6B0,Ruta 3 Blas de Lezo,TVB862,22.0,04/08/2024,6:07,ENTRADA,10.3849783333333,-75.5069266666667
15328,1853.0,8A557D39,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/08/2024,6:08,ENTRADA,10.4062216666667,-75.50179
15329,1853.0,F24951BE,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/08/2024,6:09,ENTRADA,10.4061966666667,-75.5016816666667
15330,1853.0,AA9144A5,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/08/2024,6:10,ENTRADA,10.4035683333333,-75.4973283333333
15331,1853.0,7AF137A5,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/08/2024,6:11,ENTRADA,10.4027083333333,-75.496065
15332,1853.0,7465D35A,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/08/2024,6:13,ENTRADA,10.3979766666667,-75.4933
15333,1853.0,2A45EAB0,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/08/2024,6:13,ENTRADA,10.3979766666667,-75.4933
15334,1853.0,CA8644A5,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/08/2024,6:13,ENTRADA,10.3979766666667,-75.4933
15335,1853.0,DA8B68A5,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/08/2024,6:13,ENTRADA,10.3979766666667,-75.4933
15336,1853.0,04DAB85A,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/08/2024,6:15,ENTRADA,10.3944483333333,-75.4881133333333
15337,1854.0,C398A092,Ruta 3 Blas de Lezo,TVB862,22.0,04/08/2024,6:15,ENTRADA,10.3780733333333,-75.49777
15338,1853.0,F6FC8F88,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/08/2024,6:16,ENTRADA,10.3939216666667,-75.4844233333333
15339,1853.0,464C6A88,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/08/2024,6:20,ENTRADA,10.3905183333333,-75.4786233333333
15340,1853.0,66676576,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/08/2024,6:20,ENTRADA,10.3905183333333,-75.4786233333333
15341,1853.0,DACC73A5,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/08/2024,6:27,ENTRADA,10.379345,-75.4794633333333
15342,1853.0,CADB83A5,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/08/2024,6:29,ENTRADA,10.37909,-75.47573
15343,1853.0,265A6488,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/08/2024,6:29,ENTRADA,10.37909,-75.47573
15344,1853.0,2A7F44A5,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/08/2024,6:30,ENTRADA,10.379005,-75.4749216666667
15345,1853.0,36958084,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/08/2024,6:31,ENTRADA,10.37888,-75.4730933333333
15346,1853.0,DA1B69A5,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/08/2024,6:31,ENTRADA,10.3787416666667,-75.47165
15347,1853.0,C6B99C84,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/08/2024,6:39,ENTRADA,10.3801866666667,-75.4637633333333
15348,1853.0,A24653BE,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/08/2024,6:39,ENTRADA,10.3801866666667,-75.4637633333333
15349,1855.0,03183AA3,Ruta 6 Domingos,TVB862,22.0,04/08/2024,7:05,SALIDA,10.3392616666667,-75.4929083333333
15350,1855.0,F3F40D9C,Ruta 6 Domingos,TVB862,22.0,04/08/2024,7:08,SALIDA,10.3392616666667,-75.4929083333333
15351,1855.0,C44A8F5A,Ruta 6 Domingos,TVB862,22.0,04/08/2024,7:10,SALIDA,10.3392583333333,-75.49286
15352,1855.0,A38F39A3,Ruta 6 Domingos,TVB862,22.0,04/08/2024,7:11,SALIDA,10.3392583333333,-75.49286
15353,1855.0,93139499,Ruta 6 Domingos,TVB862,22.0,04/08/2024,7:11,SALIDA,10.3392583333333,-75.49286
15354,1855.0,5A24E4B0,Ruta 6 Domingos,TVB862,22.0,04/08/2024,7:12,SALIDA,10.3392583333333,-75.49286
15355,1856.0,FA3D44A5,Ruta 2 Daniel Lemaitre,TVC949,16.0,04/08/2024,7:13,SALIDA,10.3392133333333,-75.492955
15356,1855.0,C28751BE,Ruta 6 Domingos,TVB862,22.0,04/08/2024,7:13,SALIDA,10.3392583333333,-75.49286
15357,1856.0,B410935A,Ruta 2 Daniel Lemaitre,TVC949,16.0,04/08/2024,7:16,SALIDA,10.3392083333333,-75.4929183333333
15358,1856.0,86F0B684,Ruta 2 Daniel Lemaitre,TVC949,16.0,04/08/2024,7:17,SALIDA,10.3392083333333,-75.4929183333333
15359,1856.0,D650B084,Ruta 2 Daniel Lemaitre,TVC949,16.0,04/08/2024,7:18,SALIDA,10.3392366666667,-75.4928883333333
15360,1858.0,0A58F1B0,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,04/08/2024,16:25,SALIDA,10.33932,-75.4929066666667
15361,1858.0,4A25F6B0,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,04/08/2024,16:26,SALIDA,10.33932,-75.4929066666667
15362,1858.0,8A557D39,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,04/08/2024,16:26,SALIDA,10.33932,-75.4929066666667
15363,1857.0,DA1B69A5,Ruta 5 Ceballos ADM,TVB862,22.0,04/08/2024,16:26,SALIDA,10.3392733333333,-75.4928883333333
15364,1858.0,EA603BA5,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,04/08/2024,16:28,SALIDA,10.33932,-75.4929066666667
15365,1858.0,FA757339,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,04/08/2024,16:28,SALIDA,10.33932,-75.4929066666667
15366,1857.0,36958084,Ruta 5 Ceballos ADM,TVB862,22.0,04/08/2024,16:28,SALIDA,10.339305,-75.492905
15367,1858.0,DA8B68A5,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,04/08/2024,16:28,SALIDA,10.33932,-75.4929066666667
15368,1858.0,6421995A,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,04/08/2024,16:28,SALIDA,10.33932,-75.4929066666667
15369,1858.0,2A7F44A5,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,04/08/2024,16:28,SALIDA,10.33932,-75.4929066666667
15370,1858.0,DA8844A5,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,04/08/2024,16:29,SALIDA,10.33932,-75.4929066666667
15371,1857.0,4A2544A5,Ruta 5 Ceballos ADM,TVB862,22.0,04/08/2024,16:29,SALIDA,10.3392433333333,-75.49292
15372,1858.0,74E3E75A,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,04/08/2024,16:29,SALIDA,10.33932,-75.4929066666667
15373,1857.0,D6D88284,Ruta 5 Ceballos ADM,TVB862,22.0,04/08/2024,16:29,SALIDA,10.3392816666667,-75.4929066666667
15374,1857.0,04DAB85A,Ruta 5 Ceballos ADM,TVB862,22.0,04/08/2024,16:30,SALIDA,10.3392816666667,-75.4929066666667
15375,1858.0,7AF137A5,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,04/08/2024,16:30,SALIDA,10.33932,-75.4929066666667
15376,1857.0,DACC73A5,Ruta 5 Ceballos ADM,TVB862,22.0,04/08/2024,16:30,SALIDA,10.3392816666667,-75.4929066666667
15377,1857.0,464C6A88,Ruta 5 Ceballos ADM,TVB862,22.0,04/08/2024,16:30,SALIDA,10.3393216666667,-75.49294
15378,1858.0,CA8644A5,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,04/08/2024,16:30,SALIDA,10.33932,-75.4929066666667
15379,1857.0,CADB83A5,Ruta 5 Ceballos ADM,TVB862,22.0,04/08/2024,16:30,SALIDA,10.339325,-75.4929416666667
15380,1857.0,DA2DE9B0,Ruta 5 Ceballos ADM,TVB862,22.0,04/08/2024,16:30,SALIDA,10.33924,-75.4929066666667
15381,1857.0,1A187AA5,Ruta 5 Ceballos ADM,TVB862,22.0,04/08/2024,16:30,SALIDA,10.3392516666667,-75.492905
15382,1857.0,C6B99C84,Ruta 5 Ceballos ADM,TVB862,22.0,04/08/2024,16:31,SALIDA,10.3392383333333,-75.4928883333333
15383,1858.0,F3C66C8F,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,04/08/2024,16:31,SALIDA,10.33932,-75.4929066666667
15384,1858.0,0488985A,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,04/08/2024,16:31,SALIDA,10.3393083333333,-75.4929516666667
15385,1858.0,DA6481A5,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,04/08/2024,16:32,SALIDA,10.3393066666667,-75.49294
15386,1858.0,2609B184,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,04/08/2024,16:32,SALIDA,10.3393066666667,-75.49294
15387,1858.0,5A178639,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,04/08/2024,16:32,SALIDA,10.3393066666667,-75.49294
15388,1859.0,FA3D44A5,Ruta 3 Blas de Lezo,TVB862,22.0,04/08/2024,17:48,ENTRADA,10.3902833333333,-75.4921983333333
15389,1859.0,1A547139,Ruta 3 Blas de Lezo,TVB862,22.0,04/08/2024,18:12,ENTRADA,10.378615,-75.497555
15390,1859.0,4A0FE2B0,Ruta 3 Blas de Lezo,TVB862,22.0,04/08/2024,18:15,ENTRADA,10.381415,-75.4953966666667
15391,1860.0,E4CDB75A,Ruta 1 Olaya,TVC949,16.0,04/08/2024,18:17,ENTRADA,10.3989216666667,-75.469895
15392,1860.0,B410935A,Ruta 1 Olaya,TVC949,16.0,04/08/2024,18:17,ENTRADA,10.3987566666667,-75.470285
15393,1861.0,D650B084,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/08/2024,18:21,ENTRADA,10.4153216666667,-75.52002
15394,1859.0,C28751BE,Ruta 3 Blas de Lezo,TVB862,22.0,04/08/2024,18:22,ENTRADA,10.3796816666667,-75.4819666666667
15395,1859.0,93139499,Ruta 3 Blas de Lezo,TVB862,22.0,04/08/2024,18:23,ENTRADA,10.3794166666667,-75.4795766666667
15396,1859.0,43283AA3,Ruta 3 Blas de Lezo,TVB862,22.0,04/08/2024,18:24,ENTRADA,10.37942,-75.479515
15397,1859.0,03183AA3,Ruta 3 Blas de Lezo,TVB862,22.0,04/08/2024,18:24,ENTRADA,10.37935,-75.4790566666667
15398,1859.0,F3F40D9C,Ruta 3 Blas de Lezo,TVB862,22.0,04/08/2024,18:24,ENTRADA,10.3792216666667,-75.4771416666667
15399,1859.0,5A24E4B0,Ruta 3 Blas de Lezo,TVB862,22.0,04/08/2024,18:27,ENTRADA,10.3789233333333,-75.4735283333333
15400,1859.0,A38F39A3,Ruta 3 Blas de Lezo,TVB862,22.0,04/08/2024,18:28,ENTRADA,10.3788633333333,-75.472325
15401,1859.0,63143AA3,Ruta 3 Blas de Lezo,TVB862,22.0,04/08/2024,18:28,ENTRADA,10.3795666666667,-75.47092
15402,1861.0,0474DA5A,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/08/2024,18:32,ENTRADA,10.39954,-75.5191083333333
15403,1861.0,220C51BE,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/08/2024,18:34,ENTRADA,10.394325,-75.5171766666667
15404,1861.0,3AE22BA5,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/08/2024,18:34,ENTRADA,10.394325,-75.5171766666667
15405,1860.0,D65DA484,Ruta 1 Olaya,TVC949,16.0,04/08/2024,18:34,ENTRADA,10.3906533333333,-75.4489633333333
15406,1860.0,F4548B5A,Ruta 1 Olaya,TVC949,16.0,04/08/2024,18:37,ENTRADA,10.378805,-75.4512533333333
15407,1860.0,6AAE7739,Ruta 1 Olaya,TVC949,16.0,04/08/2024,18:37,ENTRADA,10.378805,-75.4512533333333
15408,1862.0,3A553FA5,Ruta 1 Olaya,TVB199,31.0,04/08/2024,19:03,SALIDA,10.3393216666667,-75.492925
15409,1863.0,AAB07239,Ruta 3 Blas de Lezo,TVB862,22.0,04/08/2024,19:03,SALIDA,10.3391733333333,-75.492815
15410,1864.0,DAC3E8B0,Ruta 2 Daniel Lemaitre,TVC949,16.0,04/08/2024,19:03,SALIDA,10.33927,-75.4929616666667
15411,1864.0,7A38DFB0,Ruta 2 Daniel Lemaitre,TVC949,16.0,04/08/2024,19:03,SALIDA,10.33927,-75.4929616666667
15412,1864.0,D4A4995A,Ruta 2 Daniel Lemaitre,TVC949,16.0,04/08/2024,19:04,SALIDA,10.33927,-75.4929616666667
15413,1862.0,A6B7B684,Ruta 1 Olaya,TVB199,31.0,04/08/2024,19:04,SALIDA,10.3393016666667,-75.4929433333333
15414,1862.0,D3D69399,Ruta 1 Olaya,TVB199,31.0,04/08/2024,19:04,SALIDA,10.3393016666667,-75.4929433333333
15415,1862.0,D3DB9F92,Ruta 1 Olaya,TVB199,31.0,04/08/2024,19:04,SALIDA,10.3393133333333,-75.49294
15416,1864.0,9A38DDB0,Ruta 2 Daniel Lemaitre,TVC949,16.0,04/08/2024,19:06,SALIDA,10.3392716666667,-75.4928716666667
15417,1864.0,7465D35A,Ruta 2 Daniel Lemaitre,TVC949,16.0,04/08/2024,19:06,SALIDA,10.3392716666667,-75.4928716666667
15418,1864.0,8A9240A5,Ruta 2 Daniel Lemaitre,TVC949,16.0,04/08/2024,19:07,SALIDA,10.3392716666667,-75.4928716666667
15419,1862.0,6A79EAB0,Ruta 1 Olaya,TVB199,31.0,04/08/2024,19:07,SALIDA,10.3393133333333,-75.49294
15420,1864.0,66676576,Ruta 2 Daniel Lemaitre,TVC949,16.0,04/08/2024,19:08,SALIDA,10.3392716666667,-75.4928716666667
15421,1862.0,B3353AA3,Ruta 1 Olaya,TVB199,31.0,04/08/2024,19:08,SALIDA,10.3393133333333,-75.49294
15422,1864.0,2A45EAB0,Ruta 2 Daniel Lemaitre,TVC949,16.0,04/08/2024,19:10,SALIDA,10.33925,-75.4929116666667
15423,1862.0,C4288F5A,Ruta 1 Olaya,TVB199,31.0,04/08/2024,19:10,SALIDA,10.339275,-75.4929416666667
15424,1862.0,1A0C7D39,Ruta 1 Olaya,TVB199,31.0,04/08/2024,19:11,SALIDA,10.339275,-75.4929416666667
15425,1864.0,F24951BE,Ruta 2 Daniel Lemaitre,TVC949,16.0,04/08/2024,19:11,SALIDA,10.33925,-75.4929116666667
15426,1862.0,C4C5D25A,Ruta 1 Olaya,TVB199,31.0,04/08/2024,19:11,SALIDA,10.339275,-75.4929416666667
15427,1864.0,2A42E6B0,Ruta 2 Daniel Lemaitre,TVC949,16.0,04/08/2024,19:11,SALIDA,10.33925,-75.4929116666667
15428,1864.0,5A8CF2B0,Ruta 2 Daniel Lemaitre,TVC949,16.0,04/08/2024,19:12,SALIDA,10.33925,-75.4929116666667
15429,1864.0,F6FC8F88,Ruta 2 Daniel Lemaitre,TVC949,16.0,04/08/2024,19:12,SALIDA,10.33925,-75.4929116666667
15430,1862.0,0A366CA5,Ruta 1 Olaya,TVB199,31.0,04/08/2024,19:13,SALIDA,10.33926,-75.4929533333333
15431,1863.0,C398A092,Ruta 3 Blas de Lezo,TVB862,22.0,04/08/2024,19:13,SALIDA,10.3392516666667,-75.49294
15432,1864.0,AA9144A5,Ruta 2 Daniel Lemaitre,TVC949,16.0,04/08/2024,19:13,SALIDA,10.33925,-75.4929116666667
15433,1862.0,0648B384,Ruta 1 Olaya,TVB199,31.0,04/08/2024,19:13,SALIDA,10.33926,-75.4929533333333
15434,1862.0,36A4B284,Ruta 1 Olaya,TVB199,31.0,04/08/2024,19:15,SALIDA,10.33926,-75.4929533333333
15435,1864.0,366FA484,Ruta 2 Daniel Lemaitre,TVC949,16.0,04/08/2024,19:16,SALIDA,10.33925,-75.4929116666667
15436,1862.0,4AFCEFB0,Ruta 1 Olaya,TVB199,31.0,04/08/2024,19:16,SALIDA,10.33926,-75.4929533333333
15437,1862.0,0A17EDB0,Ruta 1 Olaya,TVB199,31.0,04/08/2024,19:17,SALIDA,10.33926,-75.4929533333333
15438,1862.0,12C253BE,Ruta 1 Olaya,TVB199,31.0,04/08/2024,19:17,SALIDA,10.33926,-75.4929533333333
15439,1862.0,F697B684,Ruta 1 Olaya,TVB199,31.0,04/08/2024,19:17,SALIDA,10.3392716666667,-75.49294
15440,1864.0,73A4A3A3,Ruta 2 Daniel Lemaitre,TVC949,16.0,04/08/2024,19:18,SALIDA,10.33925,-75.4929116666667
15441,1864.0,56396276,Ruta 2 Daniel Lemaitre,TVC949,16.0,04/08/2024,19:18,SALIDA,10.33925,-75.4929116666667
15442,1866.0,D4A4995A,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/09/2024,5:54,ENTRADA,10.4146816666667,-75.5203433333333
15443,1867.0,0488985A,Ruta 3 Blas de Lezo,TVB862,22.0,04/09/2024,5:55,ENTRADA,10.390035,-75.4935883333333
15444,1867.0,DA2DE9B0,Ruta 3 Blas de Lezo,TVB862,22.0,04/09/2024,5:57,ENTRADA,10.389625,-75.4958783333333
15445,1866.0,56D3AA84,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/09/2024,5:57,ENTRADA,10.41193,-75.52123
15446,1867.0,2609B184,Ruta 3 Blas de Lezo,TVB862,22.0,04/09/2024,5:59,ENTRADA,10.38844,-75.5028083333333
15447,1867.0,366FA484,Ruta 3 Blas de Lezo,TVB862,22.0,04/09/2024,5:59,ENTRADA,10.3884366666667,-75.5028666666667
15448,1867.0,7AB3DFB0,Ruta 3 Blas de Lezo,TVB862,22.0,04/09/2024,5:59,ENTRADA,10.3883433333333,-75.503245
15449,1867.0,06F16D88,Ruta 3 Blas de Lezo,TVB862,22.0,04/09/2024,5:59,ENTRADA,10.3881183333333,-75.5043616666667
15450,1867.0,24A4945A,Ruta 3 Blas de Lezo,TVB862,22.0,04/09/2024,6:02,ENTRADA,10.3889083333333,-75.5144483333333
15451,1867.0,4A2544A5,Ruta 3 Blas de Lezo,TVB862,22.0,04/09/2024,6:02,ENTRADA,10.3889083333333,-75.5144483333333
15452,1867.0,AAC5E8B0,Ruta 3 Blas de Lezo,TVB862,22.0,04/09/2024,6:02,ENTRADA,10.3889083333333,-75.5144483333333
15453,1866.0,B37B39A3,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/09/2024,6:03,ENTRADA,10.40758,-75.5095483333333
15454,1866.0,56396276,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/09/2024,6:03,ENTRADA,10.40758,-75.5095483333333
15455,1866.0,74E3E75A,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/09/2024,6:04,ENTRADA,10.40737,-75.5084116666667
15456,1866.0,9A38DDB0,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/09/2024,6:05,ENTRADA,10.4068466666667,-75.505395
15457,1866.0,8A557D39,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/09/2024,6:06,ENTRADA,10.4062116666667,-75.5017816666667
15458,1866.0,7AF137A5,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/09/2024,6:09,ENTRADA,10.4027316666667,-75.4960683333333
15459,1866.0,03B839A3,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/09/2024,6:11,ENTRADA,10.3991916666667,-75.4936933333333
15460,1866.0,63FDA3A3,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/09/2024,6:11,ENTRADA,10.3979716666667,-75.4932883333333
15461,1866.0,CA8644A5,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/09/2024,6:12,ENTRADA,10.3979716666667,-75.4932883333333
15462,1866.0,DA8B68A5,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/09/2024,6:12,ENTRADA,10.3979716666667,-75.4932883333333
15463,1866.0,7465D35A,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/09/2024,6:12,ENTRADA,10.3979716666667,-75.4932883333333
15464,1867.0,AA523FA5,Ruta 3 Blas de Lezo,TVB862,22.0,04/09/2024,6:12,ENTRADA,10.3788216666667,-75.4974166666667
15465,1866.0,04DAB85A,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/09/2024,6:14,ENTRADA,10.3944383333333,-75.4881133333333
15466,1866.0,464C6A88,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/09/2024,6:17,ENTRADA,10.390515,-75.47863
15467,1867.0,DA9D28A5,Ruta 3 Blas de Lezo,TVB862,22.0,04/09/2024,6:19,ENTRADA,10.3797383333333,-75.4850433333333
15468,1866.0,DACC73A5,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/09/2024,6:21,ENTRADA,10.380705,-75.4791283333333
15469,1866.0,2A7F44A5,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/09/2024,6:25,ENTRADA,10.3790066666667,-75.474925
15470,1866.0,DA1B69A5,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/09/2024,6:27,ENTRADA,10.3787566666667,-75.471645
15471,1866.0,CADB83A5,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/09/2024,6:27,ENTRADA,10.3787566666667,-75.471645
15472,1866.0,1A187AA5,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/09/2024,6:40,ENTRADA,10.3717816666667,-75.45587
15473,1866.0,FA25DEB0,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/09/2024,6:40,ENTRADA,10.3717816666667,-75.45587
15474,1866.0,B651B184,Ruta 2 Daniel Lemaitre,TVB199,31.0,04/09/2024,6:54,ENTRADA,10.339265,-75.492895
15475,1868.0,63143AA3,Ruta 3 Blas de Lezo,TVB862,22.0,04/09/2024,7:08,SALIDA,10.3392133333333,-75.492855
15476,1869.0,D65DA484,Ruta 1 Olaya,TVB199,31.0,04/09/2024,7:08,SALIDA,10.3392666666667,-75.4928933333333
15477,1868.0,03183AA3,Ruta 3 Blas de Lezo,TVB862,22.0,04/09/2024,7:08,SALIDA,10.3392333333333,-75.492855
15478,1868.0,5A24E4B0,Ruta 3 Blas de Lezo,TVB862,22.0,04/09/2024,7:08,SALIDA,10.3391516666667,-75.492915
15479,1868.0,93139499,Ruta 3 Blas de Lezo,TVB862,22.0,04/09/2024,7:09,SALIDA,10.3392016666667,-75.4928983333333
15480,1869.0,E4CDB75A,Ruta 1 Olaya,TVB199,31.0,04/09/2024,7:11,SALIDA,10.3392666666667,-75.4928933333333
15481,1870.0,FA3D44A5,Ruta 2 Daniel Lemaitre,TVC949,16.0,04/09/2024,7:12,SALIDA,10.3391933333333,-75.4927666666667
15482,1870.0,220C51BE,Ruta 2 Daniel Lemaitre,TVC949,16.0,04/09/2024,7:12,SALIDA,10.3391933333333,-75.4927666666667
15483,1870.0,D650B084,Ruta 2 Daniel Lemaitre,TVC949,16.0,04/09/2024,7:12,SALIDA,10.3391933333333,-75.4927666666667
15484,1869.0,6AAE7739,Ruta 1 Olaya,TVB199,31.0,04/09/2024,7:13,SALIDA,10.3392666666667,-75.4928933333333
15485,1870.0,3AE22BA5,Ruta 2 Daniel Lemaitre,TVC949,16.0,04/09/2024,7:14,SALIDA,10.3392383333333,-75.492855
15486,1868.0,C28751BE,Ruta 3 Blas de Lezo,TVB862,22.0,04/09/2024,7:14,SALIDA,10.33924,-75.4928716666667
15487,1869.0,B410935A,Ruta 1 Olaya,TVB199,31.0,04/09/2024,7:18,SALIDA,10.3392666666667,-75.4928933333333
15488,1869.0,F4548B5A,Ruta 1 Olaya,TVB199,31.0,04/09/2024,7:18,SALIDA,10.33936,-75.493115
15489,1871.0,8A557D39,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,04/09/2024,16:17,SALIDA,10.33929,-75.492945
15490,1871.0,1A0C7D39,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,04/09/2024,16:22,SALIDA,10.33929,-75.492945
15491,1871.0,0A58F1B0,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,04/09/2024,16:24,SALIDA,10.33929,-75.492945
15492,1871.0,7465D35A,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,04/09/2024,16:27,SALIDA,10.3393183333333,-75.492925
15493,1871.0,C4288F5A,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,04/09/2024,16:27,SALIDA,10.3393183333333,-75.492925
15494,1871.0,6A79EAB0,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,04/09/2024,16:27,SALIDA,10.3393183333333,-75.492925
15495,1871.0,CA8644A5,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,04/09/2024,16:27,SALIDA,10.3393183333333,-75.492925
15496,1871.0,DA8B68A5,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,04/09/2024,16:28,SALIDA,10.3393183333333,-75.492925
15497,1871.0,04DAB85A,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,04/09/2024,16:28,SALIDA,10.3393183333333,-75.492925
15498,1871.0,EA603BA5,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,04/09/2024,16:28,SALIDA,10.3393183333333,-75.492925
15499,1871.0,0488985A,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,04/09/2024,16:28,SALIDA,10.3393183333333,-75.492925
15500,1872.0,06F16D88,Ruta 5 Ceballos ADM,TVB862,22.0,04/09/2024,16:30,SALIDA,10.3393716666667,-75.4928566666667
15501,1871.0,5A178639,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,04/09/2024,16:30,SALIDA,10.3393183333333,-75.492925
15502,1872.0,C6B99C84,Ruta 5 Ceballos ADM,TVB862,22.0,04/09/2024,16:30,SALIDA,10.3393716666667,-75.4928566666667
15503,1871.0,2A7F44A5,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,04/09/2024,16:30,SALIDA,10.3393183333333,-75.492925
